id,text
624527420482289664,@leighannajohns1 Oh no Insurance is for loss/stolen or accidentally damaged devices. Warranty repairs are sent to our repair centre.
624527419609870336,"😂😂😂""@Danny_boym: Lol 👌""@sick_fruits: @_kydd_que: LMFAOO..So Accurate!!! htt//t.co/k4daapzfUz"""""
624527419471327232,@angelhairhes Please Fra i am hoping u can pick me 
624527418510852096,off to the airport 
624527418242392064,Alive and got to spend more time with Harry and got to tell him stories about James ( I'm really sad ((
624527415352672257,@Hayles_101 Dont say that they might steel Otamendi 
624527414069227524,goodbye ny 🚖🗽🌃 htt//t.co/uNorqB0mlK
624527411875610624,"awww, STealth Bastard 2 is named STealth Inc on steam too "
624527408180408320,Therapy was so exhausting. I just want to lie down somewhere but I can't. 
624527398189535232,"@biobio1993 Don't worry! It's understandable. I mean, I totally get why some people block others &am that's their choice but sometimes"
624527394062254080,Finally ! I hate it that Switzerland doesn't have a KFC ! htt//t.co/U1ZU4OOuxV
624527393814880256,"the most common lie in th wolrd is..
i m fyn ..."
624527391692447744,No drop home for me today 
624527389394010116,@MmeNazty oh no oh no wrong end of the state 
624527387464744964,I genuinely keep having nightmares about results day Fam ((((((((
624527385061277696,@robinpatrickm why won't he talk to me 
624527385006837760,@Cas_Audio noooooooooooooooooo. This cannot be a thing. x
624527382502883328,ok im going now if i have wifi or 3g ill be on but for now bye 
624527378513956864,Good luck ( https/t.co/39G210gq4y
624527374919401472,@zoellaftmendes i'm gonna miss your tweet in my tl always here if u come back!
624527373858312192,I smile to hide the pain 
624527365591445504,"@NotFaulty Christ, what's with the scale on those deck chairs? This art is killing my head, man. "
624527364576296960,"@Kimberly_171 aw yk i wish i could , go to sleep babe you need your resy"
624527363104210944,Pray https/t.co/T1OVu6r9wT
624527357043470336,@perfect_st0rms omg nooo you should have said hi! (((
624527351876055040,@GabyWhittlenew no way!!!! Aww such a funny time that
624527351053971456,"My phone is so shit, it always runs out of memory ...2 many nudes"
624527350814875648,@LimarDotA bruh 
624527348243820544,nooo I wasn't prepared htt//t.co/4sZYb7zFwv
624527346339553280,@critalks @batwife sorry I'll let you know if I see any ♡
624527344024223744,Locked out my own house 
624527343302873088,@LaraKBaker Great view! It's a shame about the weather though 
624527342367436801,sold out https/t.co/QtC9tfSPQU
624527341776060417,I just wanna sleep 
624527341369192448,"@thevinnythepooh @jefflacs been praying that for years, but to no avail ("
624527339351703552,fbc is messing up dm? @blueberryjham
624527338756157440,@daftatonix I thought we were friends 
624527336948502528,Add me on KIK - mork873 #kik #kikgirl #kikhorny #snapchat #addmeonsnapchat #premiostumundo #hotspotwithdanris htt//t.co/r5fMnyWyUf
624527332850704384,@thnksfrdllnwks I KNOW 
624527332750041088,@IKILLSNOW okay ((((
624527328308113409,@GuadaSSanchez YOU KILLED IT 
624527327272304641,@mz_chocl8bear dude I didn't get the dm 
624527326739607552,At the hospital 
624527326387159040,Food poisoning again! (((
624527323887497216,Sone produce from my Potager...my tomatoes have blight Big changes for next year.
624527321882603520,This was in Sheffield I miss him so mych htt//t.co/kgpUCPTdAx
624527320104108033,@nichotine_ but the dress is pretty 
624527318812389376,@beigemarauder shiiit so sorry
624527318438916096,IM NOT SCREENSHOTTING IM SO PROUD OF MYSELF ((
624527317491154944,"most of the prompts being claimed so far are kinda... like i've aready read something similar soulmate au, canon... zzz..."
624527314320232448,How careful do you actually have to be with a black box? 
624527313200398336,Well summers over then knew it wouldn't last we do live in Britain ☺️😂😁 htt//t.co/GKFgw0Khy6
624527311061147648,Moodboster @febrianadwita mana?
624527300155936768,"@trcpqveen i love you, my lil baby "
624527298063020033,@monaarcmunoz. Please 
624527296246865920,Need to finish all hws ugh 
624527294971908097,@MartinaSancehz Jouch. Por que? 
624527293134848000,liceooooo 
624527292593672192,30 minutes and counting just to pass through the EDSA AYALA tunnel... And am still not completely out. 
624527291872342016,Very upset that @Uber promised us free ice cream but didn't mention it's only in city centres #ThatsCold #UberIceCream 
624527290555195392,I'm still awake feeling like I need to delete 80% of people on my snap.
624527288198131712,my group for Lourdes does not bang why 
624527287950643200,@eleena_pv @apuchades I'm sorry 
624527282791542784,@choivernope why not? yes I'll stream~
624527277984878592,Rain like cats and dogs..... Can't go anywhere.. Water on the road everywhere.. 
624527270724694016,#Showbox the only thing that works is that naruto cartoon lets keep fingers crossed this isnt the end for our favourite work companion 
624527269822906372,My face is so skinny in that picture omg why did i get fAt
624527268631580672,I can barely feel my under boob 
624527267700457472,zzzz missed my stop 
624527262965178368,Take me back to Dubai 
624527261211992064,5SOS Calum5SOS Luke5SOS Ashton5SOS I bet $20 to a friend that you will follow ✧｡ Chelny ｡✧ Do NOT disappoint me. 
624527258380668928,The night when everybody starts to remember they have homework that is due tomorrow... 
624527253163102208,"Bad news My Laribuggy... BUT I know one of the top10 was injured &am has been on medication, so... https/t.co/iEbaTUv6sW"
624527251325997056,When you have to make do with no nutella htt//t.co/gm5Q0AProo
624527250604470272,"And he didn't even get to spend much time with him ( and he loses him, I wish anything could've happened if it mean Sirius could stay +"
624527248448618496,BECAUSE THAT'S YOUR GOAT MINO : (
624527245726519296,didnt took photos with you 
624527244900175872,@ARGA_naut frudging cant chill 
624527241905590272,@irisharry_ Awww no I didn't mean to make you sad! - Mike
624527240231960577,@wydbaylee i just need to put on some clothes n stuff n then i can be right w u to do stuff for u 
624527237191180289,"@Rhianne_97 can you believe I actually just went home and sat about for half an hour and went work, I lost the numbers to ring anyway bbz "
624527228332863488,"Aw Angeke sbali! ""@Ami_Khang: Euuuwwww @Andile_SS Lunch. Like a real construction worker htt//t.co/1nPlTqukIY"""
624527225728036864,"Can you guys help us reach 1K? It would mean so much Because if you do, we will do our best to give Harry Styles solo dm.. -Nelle."
624527225346519040,@jasminew0w Ik come take care of me 
624527224054484992,i miss you to death ( @SMtajanlangit htt//t.co/7Hal7PTTAN
624527219612762113,@ItsMeCindyE i miss you ( hahaha
624527219306557440,I need to sleep... 
624527217159184384,@ImJoanneT ah jaysus! 
624527213195493376,@jimmehy2 @WWESuperCardFAQ Who's jealous? This guy right here! 
624527208393142272,2 people are dead (((((
624527208334426112,I no longer like toast 
624527207629590529,"@jenolixx i hate it, insecurities go away pls (("
624527206027554816,@notakimchi @LexasArmy but.. buti thought ure my poop friend 
624527205998194688,@cuffyochickenn 😭 there's just no love anymore 
624527205427773441,"Why the most Gorgeous, sexy, hot, amazing angel @angelcandice aren’t still shooting in Rome? @victoriassecret "
624527198452629504,Bad throat and now a cold too 
624527190537990144,@LanaParrilla because you don't like me (
624527189728301056,@_eshaaax I missed youuu too (
624527185412382721,"Llama, are u sick? pls take care of urself #GetWellSoonAmber @llama_ajol"
624527184472883204,i miss you already 
624527183885766657,@FercanY @BenjaminHarvey Rip Heath Ledger 
624527183046795266,no more of being 'high all the time' (((((((((( this is v sad
624527181323051009,@RealKrisTravis it came crashing down and it hurts inside 
624527180425465856,"Now if only it had an app... Stupid Apple, not giving apps permission to do that &gt("
624527176986005504,"i can't be there for you anymore &am i'm sorry bc of me , you're not yourself anymore "
624527170350809088,"""@aula_jr: @Jude_Mugabi I'm watching it. 2-0 Madrid leads.""
Supersport ain't showing it "
624527166496047104,@monifizzle hahah no boys came for my milkshake 
624527166126993408,Haven't played Witcher 3 in two months. Exactly! And don't really feel like going back. Wish I'd fallen in love with it. 
624527164122095617,I wanna watch papertown again 
624527164088713216,Bale 
624527161131601920,k dots. 
624527156895477760,i dont want to come home 
624527150817910784,@mcbride_alex sad times im gettin ready for a 9 hour shift 
624527146573107200,I mean i'm drunk in México city. 
624527146363432960,very tired 
624527138977382401,@roguefond @solarfIarefic i miss her too where is she 
624527135777103872,Did you play Bahay Bahayan when you were a kid? If yes what is your... — Yes. Pero magisa ko lang #Sadlyf #Bunso htt//t.co/On2ijrtaxY
624527135550648320,someone take me to see inside out please 
624527135210778624,Y can't I sleeeeep 
624527135139627008,babe htt//t.co/waZjxi7TQa
624527133528977409,@scfcjase sorry I want to write AstonVilla . But Berigaud and Bakar are very good choice for your club.
624527131326832640,@roguefond me too 
624527131050119170,@crazynovely Not today dear 
624527130672668672,How sad what happened in Louisiana...
624527130123202560,@MissRoosj please do it &lt;3 nobody streams this game for me 
624527126490951680,I'll so busy with school (
624527124142145536,"I just watched a video about a girl being ""allergic"" to the sun that's depressing"
624527123072552960,"They playing Blaine's acoustic version of ""Teenage Dream' excuse me while I cry "
624527121910767616,@bowserrh got a hernia in pain!
624527120270688256,"IDK how many of us are being ""doctored"" with this toxin. when will we have the freedom to go organic https/t.co/LGCx3ifqC7"
624527118802661376,I got in my feels and Ariel body slapped me literally body slammed me 
624527117284442113,There were so many bees 
624527117066244096,@jlawrencly @homemade @sainsburys I'm not staying home I'm going out at 3 my timing so maybe when I'm back?
624527114679812096,Unknown Feelings 
624527114214047744,so hard to not have contacts and you want to talk to people 
624527113396310016,@KBedders @guardianmusic oh my goodness this made me so sad #finddjderek
624527112242790400,That guy smells very uuughhhh. Grabe ka power 
624527109814272000,Wheres my gf 
624527105926103042,She must be very tired (
624527097801895936,@DefianceGame Poor bastard 
624527097604755456,James_Yammouni I bet $20 that you will follow ✧｡ Chelny ｡✧ Do NOT disappoint me. 
624527088964337664,i smell like you 
624527087567810560,"@altontowers The Smi.... oh wait... Just kidding, Nemesis still rules!"
624527084757602304,"I know askies ""@Titus3 @Nessa_Mbeki hai that's what u said last time"""
624527081947439104,"@biobio1993 ohh. well, you know where to find me if you change your mind. (but maybe it's not even someone I'm close with so... xD)"
624527080781279233,@feraltwirler Doesnt sound appealing ((
624527077467910144,neeeeeeeeeeeeeeeeein! 
624527076771508224,@harryetlou louis' lil smile im so saaaad (((
624527075433705473, when pay day doesn't make you any less poor 
624527075253354496,Not seeing her for 4 weeks (
624527073705635840,"Like it was hanging up why havent the creases ""falling out"" of it so sad"
624527072631717888,homed &am omg I'm so tanned!!! 
624527072162000900,@kbreeezy__ and nope haha she flies out of Dallas
